Index,System Time,Channel,Direction,Frame ID,Data
3524,4:14:09.815,ch1,R,0x00d1,x| 00 00 00 00
3525,4:14:09.815,ch1,R,0x00d2,x| 00 00 FF FF 00 00 00 00
3526,4:14:09.815,ch1,R,0x00d3,x| 00 06 C0 0F 00 00 C4
3527,4:14:09.815,ch1,R,0x00d4,x| 00 00 00 00 00 00 00 00
3528,4:14:09.815,ch1,R,0x0018,x| 00 2A 70 0C 00 00 00 C6
3529,4:14:09.815,ch1,R,0x0156,x| 00 00 00 00 00 00 00 00
3530,4:14:09.815,ch1,R,0x0152,x| F0 4C 00 00 00 00 08 80
3531,4:14:09.816,ch1,R,0x0140,x| 00 02 C8 42 00 00 07 21
3532,4:14:09.816,ch1,R,0x0141,x| 84 26 67 27 CB 82 A7 00
3533,4:14:09.816,ch1,R,0x0142,x| 84 26 00 00 00 00 00 00
3534,4:14:09.816,ch1,R,0x0018,x| 00 2A 70 0E 00 00 00 C8
3535,4:14:09.816,ch1,R,0x0280,x| 02 01 00 00 00 00 00 00
3536,4:14:09.816,ch1,R,0x0140,x| 00 03 C8 42 00 00 07 21
3537,4:14:09.816,ch1,R,0x0141,x| 84 26 67 27 CB 82 A7 00
3538,4:14:09.818,ch1,R,0x0142,x| 84 26 00 00 00 00 00 00
3539,4:14:09.818,ch1,R,0x0144,x| C0 00 48 08 05 A4 A0 00
3540,4:14:09.818,ch1,R,0x0360,x| D0 00 81 82 2D 00 01 00
3541,4:14:09.818,ch1,R,0x0361,x| 00 29 00 DB 0B 90 86 3E
3542,4:14:09.832,ch1,R,0x00d0,x| D2 FF 01 00 00 00 01 FF
3543,4:14:10.038,ch1,R,0x0140,x| 00 04 CB 42 00 00 07 21
3544,4:14:10.038,ch1,R,0x0141,x| 84 26 67 27 CB 82 A7 00
3545,4:14:10.038,ch1,R,0x0142,x| 84 26 00 00 00 00 00 00
3546,4:14:10.038,ch1,R,0x0018,x| 00 2A 70 02 00 00 00 BC
3547,4:14:10.038,ch1,R,0x0280,x| 02 0A 00 00 00 00 00 00
3548,4:14:10.038,ch1,R,0x0140,x| 00 05 CE 42 00 00 07 21
3549,4:14:10.038,ch1,R,0x0141,x| 84 26 67 27 CB 82 A7 00
3550,4:14:10.053,ch1,R,0x0142,x| 84 26 00 00 00 00 00 00
3551,4:14:10.053,ch1,R,0x0144,x| C0 00 48 08 05 A4 A0 00
3552,4:14:10.053,ch1,R,0x00d0,x| D2 FF 00 00 00 00 01 00
3553,4:14:10.053,ch1,R,0x00d1,x| 00 00 00 00
3554,4:14:10.053,ch1,R,0x00d2,x| 00 00 FF FF 00 00 00 00
3555,4:14:10.053,ch1,R,0x00d3,x| 00 06 C0 0F 00 00 CE
3556,4:14:10.053,ch1,R,0x0018,x| 00 2A 70 04 00 00 00 BE
3557,4:14:10.054,ch1,R,0x00d4,x| 00 00 00 00 00 00 00 00
3558,4:14:10.054,ch1,R,0x0152,x| F0 EC 00 00 00 00 08 80
3559,4:14:10.054,ch1,R,0x0156,x| 00 00 00 00 00 00 00 00
3560,4:14:10.054,ch1,R,0x0140,x| 00 06 CE 42 00 00 07 21
3561,4:14:10.054,ch1,R,0x0141,x| 84 26 67 27 CB 82 A7 00
3562,4:14:10.054,ch1,R,0x0142,x| 84 26 00 00 00 00 00 00
3563,4:14:10.054,ch1,R,0x0018,x| 00 2A 70 06 00 00 00 C0
3564,4:14:10.057,ch1,R,0x0280,x| 02 0B 00 00 00 00 00 00
3565,4:14:10.057,ch1,R,0x0282,x| D7 21 FA 89 99 00 91 00
3566,4:14:10.057,ch1,R,0x0140,x| 00 07 CE 42 00 00 07 21
3567,4:14:10.057,ch1,R,0x0141,x| 84 26 67 27 CB 82 A7 00
3568,4:14:10.057,ch1,R,0x0142,x| 84 26 00 00 00 00 00 00
3569,4:14:10.057,ch1,R,0x0144,x| C0 00 48 08 05 A4 A0 00
3570,4:14:10.057,ch1,R,0x0360,x| D3 00 81 82 2D 00 01 00
3571,4:14:10.057,ch1,R,0x0361,x| 00 29 00 DB 0F 00 8C 3E
3572,4:14:10.057,ch1,R,0x00d0,x| D2 FF 00 00 00 00 00 00
3573,4:14:10.059,ch1,R,0x00d1,x| 00 00 00 00
3574,4:14:10.059,ch1,R,0x00d2,x| 00 00 FF FF 00 00 00 00
3575,4:14:10.059,ch1,R,0x00d3,x| 00 06 C0 0F 00 00 CF
3576,4:14:10.059,ch1,R,0x0018,x| 00 2A 70 08 00 00 00 C2
3577,4:14:10.059,ch1,R,0x00d4,x| 00 00 00 00 00 00 00 00
3578,4:14:10.059,ch1,R,0x04dc,x| 1D 00 00 00 00 00 00 00
3579,4:14:10.059,ch1,R,0x0152,x| F0 FC 00 00 00 00 08 80
3580,4:14:10.059,ch1,R,0x04c6,x| 07 00 00 00 00 00 00 00
3581,4:14:10.059,ch1,R,0x0442,x| 4D 02 00 00 00 00 00 00
3582,4:14:10.059,ch1,R,0x0156,x| 00 00 00 00 00 00 00 00
3583,4:14:10.059,ch1,R,0x0140,x| 00 08 CE 42 00 00 07 21
3584,4:14:10.059,ch1,R,0x0141,x| 84 26 67 27 CB 82 A7 00
3585,4:14:10.059,ch1,R,0x0142,x| 84 26 00 00 00 00 00 00
3586,4:14:10.059,ch1,R,0x0018,x| 00 2A 70 0A 00 00 00 C4
3587,4:14:10.059,ch1,R,0x0370,x| 00 00 00 00 00 00 00 00
3588,4:14:10.059,ch1,R,0x0280,x| 02 0C 00 00 00 00 00 00
3589,4:14:10.059,ch1,R,0x03d1,x| 0C 11 00 00 00 00 00 00
3590,4:14:10.059,ch1,R,0x0140,x| 00 09 CE 42 00 00 07 21
3591,4:14:10.059,ch1,R,0x0141,x| 84 26 67 27 CB 82 A7 00
3592,4:14:10.059,ch1,R,0x0142,x| 84 26 00 00 00 00 00 00
3593,4:14:10.061,ch1,R,0x0144,x| C0 00 48 08 05 A4 A0 00
3594,4:14:10.061,ch1,R,0x00d0,x| D2 FF 00 00 00 00 01 00
3595,4:14:10.061,ch1,R,0x00d1,x| 00 00 00 00
3596,4:14:10.061,ch1,R,0x00d2,x| 00 00 FF FF 00 00 00 00
3597,4:14:10.061,ch1,R,0x00d3,x| 00 06 C0 0F 00 00 D0
3598,4:14:10.061,ch1,R,0x0018,x| 00 2A 70 0C 00 00 00 C6
3599,4:14:10.061,ch1,R,0x00d4,x| 00 00 00 00 00 00 00 00
3600,4:14:10.061,ch1,R,0x0152,x| F0 0C 00 00 00 00 08 80
3601,4:14:10.061,ch1,R,0x0156,x| 00 00 00 00 00 00 00 00
3602,4:14:10.061,ch1,R,0x0140,x| 00 0A CD 42 00 00 07 21
3603,4:14:10.061,ch1,R,0x0141,x| 84 26 67 27 CB 82 A7 00
3604,4:14:10.061,ch1,R,0x0142,x| 84 26 00 00 00 00 00 00
3605,4:14:10.063,ch1,R,0x0284,x| C0 0D 00 02 00 00 00 00
3606,4:14:10.063,ch1,R,0x0018,x| 00 2A 70 0E 00 00 00 C8
3607,4:14:10.063,ch1,R,0x0280,x| 02 0D 00 00 00 00 00 00
3608,4:14:10.063,ch1,R,0x0372,x| 00 E0 00 00 00 00 00 00
3609,4:14:10.063,ch1,R,0x063b,x| 00 00 22 E1 00 00 3E 2B
3610,4:14:10.063,ch1,R,0x0140,x| 00 0B CD 42 00 00 07 21
3611,4:14:10.063,ch1,R,0x0141,x| 84 26 67 27 CB 82 A7 00
3612,4:14:10.063,ch1,R,0x0142,x| 84 26 00 00 00 00 00 00
3613,4:14:10.063,ch1,R,0x0144,x| C0 00 48 08 05 A4 A0 00
3614,4:14:10.063,ch1,R,0x00d0,x| D2 FF 00 00 00 00 01 00
3615,4:14:10.063,ch1,R,0x00d1,x| 00 00 00 00
3616,4:14:10.063,ch1,R,0x00d2,x| 00 00 FF FF 00 00 00 00
3617,4:14:10.063,ch1,R,0x00d3,x| 00 06 C0 0F 00 00 D1
3618,4:14:10.063,ch1,R,0x0018,x| 00 2A 70 00 00 00 00 BA
3619,4:14:10.063,ch1,R,0x00d4,x| 00 00 00 00 00 00 00 00
3620,4:14:10.063,ch1,R,0x0152,x| F0 1C 00 00 00 00 08 80
3621,4:14:10.063,ch1,R,0x0156,x| 00 00 00 00 00 00 00 00
3622,4:14:10.063,ch1,R,0x0140,x| 00 0C CD 42 00 00 07 21
3623,4:14:10.070,ch1,R,0x0141,x| 84 26 67 27 CB 82 A7 00
3624,4:14:10.292,ch1,R,0x0152,x| F0 9C 00 00 00 00 08 80
3625,4:14:10.292,ch1,R,0x0156,x| 00 00 00 00 00 00 00 00
3626,4:14:10.292,ch1,R,0x0140,x| 00 0C C7 42 00 00 07 21
3627,4:14:10.294,ch1,R,0x0141,x| 84 26 67 27 CA 82 A7 00
3628,4:14:10.294,ch1,R,0x0142,x| 84 26 00 00 00 00 00 00
3629,4:14:10.294,ch1,R,0x0018,x| 00 2A 70 02 00 00 00 BC
3630,4:14:10.294,ch1,R,0x0280,x| 02 06 00 00 00 00 00 00
3631,4:14:10.294,ch1,R,0x0370,x| 00 00 00 00 00 04 00 00
3632,4:14:10.294,ch1,R,0x0140,x| 00 0D C7 42 00 00 07 21
3633,4:14:10.294,ch1,R,0x0141,x| 84 26 67 27 CA 82 A7 00
3634,4:14:10.294,ch1,R,0x0142,x| 84 26 00 00 00 00 00 00
3635,4:14:10.294,ch1,R,0x0144,x| C0 00 48 08 05 A4 A0 00
3636,4:14:10.294,ch1,R,0x00d0,x| D2 FF 00 00 00 00 00 00
3637,4:14:10.294,ch1,R,0x00d1,x| 00 00 00 00
3638,4:14:10.294,ch1,R,0x00d2,x| 00 00 FF FF 00 00 00 00
3639,4:14:10.294,ch1,R,0x0018,x| 00 2A 70 04 00 00 00 BE
3640,4:14:10.294,ch1,R,0x00d3,x| 00 06 C0 0F 00 00 DA
3641,4:14:10.294,ch1,R,0x00d4,x| 00 00 00 00 00 00 00 00
3642,4:14:10.294,ch1,R,0x0156,x| 00 00 00 00 00 00 00 00
3643,4:14:10.294,ch1,R,0x0152,x| F0 AC 00 00 00 00 08 80
3644,4:14:10.294,ch1,R,0x0140,x| 00 0E C7 42 00 00 07 21
3645,4:14:10.297,ch1,R,0x0141,x| 84 26 67 27 CA 82 A7 00
3646,4:14:10.297,ch1,R,0x0142,x| 84 26 00 00 00 00 00 00
3647,4:14:10.297,ch1,R,0x0284,x| C0 0F 00 02 00 00 00 00
3648,4:14:10.297,ch1,R,0x0018,x| 00 2A 70 06 00 00 00 C0
3649,4:14:10.297,ch1,R,0x0280,x| 02 07 00 00 00 00 00 00
3650,4:14:10.297,ch1,R,0x0282,x| D7 61 FA 89 99 00 91 00
3651,4:14:10.297,ch1,R,0x0372,x| 00 00 00 00 00 00 00 00
3652,4:14:10.297,ch1,R,0x04dd,x| 1E 00 00 00 00 00 00 00
3653,4:14:10.297,ch1,R,0x0140,x| 00 0F C3 42 00 00 07 21
3654,4:14:10.299,ch1,R,0x0141,x| 84 26 67 27 CA 82 A7 00
3655,4:14:10.299,ch1,R,0x0142,x| 84 26 00 00 00 00 00 00
3656,4:14:10.299,ch1,R,0x0144,x| C0 00 48 08 05 A4 A0 00
3657,4:14:10.299,ch1,R,0x00d0,x| D2 FF 00 00 00 00 01 00
3658,4:14:10.299,ch1,R,0x00d1,x| 00 00 00 00
3659,4:14:10.299,ch1,R,0x00d2,x| 00 00 FF FF 00 00 00 00
3660,4:14:10.299,ch1,R,0x0018,x| 00 2A 70 08 00 00 00 C2
3661,4:14:10.299,ch1,R,0x00d3,x| 00 06 C0 0F 00 00 DB
3662,4:14:10.300,ch1,R,0x00d4,x| 00 00 00 00 00 00 00 00
3663,4:14:10.300,ch1,R,0x0152,x| F0 BC 00 00 00 00 08 80
3664,4:14:10.300,ch1,R,0x0140,x| 00 00 C3 42 00 00 07 21
3665,4:14:10.300,ch1,R,0x0141,x| 84 26 67 27 CA 82 A7 00
3666,4:14:10.300,ch1,R,0x0142,x| 84 26 00 00 00 00 00 00
3667,4:14:10.300,ch1,R,0x0156,x| 00 00 00 00 00 00 00 00
3668,4:14:10.302,ch1,R,0x0360,x| CF 00 81 82 2D 00 01 00
3669,4:14:10.302,ch1,R,0x0361,x| 00 29 00 DB 04 B0 82 3E
3670,4:14:10.302,ch1,R,0x0018,x| 00 2A 70 0A 00 00 00 C4
3671,4:14:10.302,ch1,R,0x0280,x| 02 08 00 00 00 00 00 00
3672,4:14:10.302,ch1,R,0x0374,x| 08 00 00 00 00 20 00 00
3673,4:14:10.302,ch1,R,0x03d1,x| 0A 11 00 00 00 00 00 00
3674,4:14:10.303,ch1,R,0x0140,x| 00 01 C3 42 00 00 07 21
3675,4:14:10.303,ch1,R,0x0141,x| 84 26 67 27 CA 82 A7 00
3676,4:14:10.303,ch1,R,0x0142,x| 84 26 00 00 00 00 00 00
3677,4:14:10.303,ch1,R,0x0144,x| C0 00 48 08 05 A4 A0 00
3678,4:14:10.303,ch1,R,0x00d0,x| D2 FF 01 00 00 00 01 00
3679,4:14:10.303,ch1,R,0x00d1,x| 00 00 00 00
3680,4:14:10.303,ch1,R,0x00d2,x| 00 00 FF FF 00 00 00 00
3681,4:14:10.304,ch1,R,0x0018,x| 00 2A 70 0C 00 00 00 C6
3682,4:14:10.304,ch1,R,0x00d3,x| 00 06 C0 0F 00 00 DC
3683,4:14:10.304,ch1,R,0x00d4,x| 00 00 00 00 00 00 00 00
3684,4:14:10.304,ch1,R,0x0370,x| 00 00 00 00 00 05 00 00
3685,4:14:10.304,ch1,R,0x0152,x| F0 CC 00 00 00 00 08 80
3686,4:14:10.304,ch1,R,0x0156,x| 00 00 00 00 00 00 00 00
3687,4:14:10.304,ch1,R,0x0140,x| 00 02 C3 42 00 00 07 21
3688,4:14:10.306,ch1,R,0x0141,x| 84 26 67 27 CA 82 A7 00
3689,4:14:10.306,ch1,R,0x0142,x| 84 26 00 00 00 00 00 00
3690,4:14:10.306,ch1,R,0x0018,x| 00 2A 70 0E 00 00 00 C8
3691,4:14:10.306,ch1,R,0x0280,x| 02 09 00 00 00 00 00 00
3692,4:14:10.307,ch1,R,0x0140,x| 00 03 C1 42 00 00 07 21
3693,4:14:10.307,ch1,R,0x0141,x| 84 26 67 27 C9 82 A7 00
3694,4:14:10.307,ch1,R,0x0142,x| 84 26 00 00 00 00 00 00
3695,4:14:10.307,ch1,R,0x0144,x| C0 00 48 08 05 A4 A0 00
3696,4:14:10.307,ch1,R,0x00d0,x| D2 FF 01 00 00 00 00 FF
3697,4:14:10.308,ch1,R,0x00d1,x| 00 00 00 00
3698,4:14:10.308,ch1,R,0x00d2,x| 00 00 FF FF 00 00 00 00
3699,4:14:10.308,ch1,R,0x0018,x| 00 2A 70 00 00 00 00 BA
3700,4:14:10.308,ch1,R,0x00d3,x| 00 06 C0 0F 00 00 DD
3701,4:14:10.308,ch1,R,0x00d4,x| 00 00 00 00 00 00 00 00
3702,4:14:10.308,ch1,R,0x0156,x| 00 00 00 00 00 00 00 00
3703,4:14:10.308,ch1,R,0x0152,x| F0 DC 00 00 00 00 08 80
3704,4:14:10.324,ch1,R,0x0140,x| 00 04 C1 42 00 00 07 21
3705,4:14:10.324,ch1,R,0x0141,x| 84 26 67 27 C9 82 A7 00
3706,4:14:10.530,ch1,R,0x0141,x| 84 26 68 27 C5 82 A7 00
3707,4:14:10.530,ch1,R,0x0142,x| 84 26 00 00 00 00 00 00
3708,4:14:10.530,ch1,R,0x0144,x| C0 00 48 08 05 A4 A0 00
3709,4:14:10.530,ch1,R,0x00d0,x| D2 FF 00 00 00 00 00 00
3710,4:14:10.530,ch1,R,0x00d1,x| 00 00 00 00
3711,4:14:10.530,ch1,R,0x0018,x| 00 2A 70 04 00 00 00 BE
3712,4:14:10.530,ch1,R,0x00d2,x| 00 00 FF FF 00 00 00 00
3713,4:14:10.530,ch1,R,0x00d3,x| 00 06 C0 0F 00 00 E6
3714,4:14:10.545,ch1,R,0x00d4,x| 00 00 00 00 00 00 00 00
3715,4:14:10.545,ch1,R,0x0152,x| F0 6C 00 00 00 00 08 80
3716,4:14:10.545,ch1,R,0x0370,x| 00 00 00 00 00 09 00 00
3717,4:14:10.545,ch1,R,0x0156,x| 00 00 00 00 00 00 00 00
3718,4:14:10.545,ch1,R,0x0140,x| 00 06 C0 42 00 00 07 21
3719,4:14:10.545,ch1,R,0x0141,x| 84 26 68 27 C5 82 A7 00
3720,4:14:10.546,ch1,R,0x0142,x| 84 26 00 00 00 00 00 00
3721,4:14:10.546,ch1,R,0x0018,x| 00 2A 70 06 00 00 00 C0
3722,4:14:10.546,ch1,R,0x0280,x| 02 03 00 00 00 00 00 00
3723,4:14:10.546,ch1,R,0x0282,x| D7 A1 FA 89 99 00 91 00
3724,4:14:10.546,ch1,R,0x0140,x| 00 07 C0 42 00 00 07 21
3725,4:14:10.546,ch1,R,0x0141,x| 84 26 68 27 C5 82 A7 00
3726,4:14:10.546,ch1,R,0x0142,x| 84 26 00 00 00 00 00 00
3727,4:14:10.547,ch1,R,0x0144,x| C0 00 48 08 05 A4 A0 00
3728,4:14:10.547,ch1,R,0x00d0,x| D2 FF 00 00 00 00 01 FF
3729,4:14:10.547,ch1,R,0x0018,x| 00 2A 70 08 00 00 00 C2
3730,4:14:10.547,ch1,R,0x00d1,x| 00 00 00 00
3731,4:14:10.547,ch1,R,0x00d2,x| 00 00 FF FF 00 00 00 00
3732,4:14:10.547,ch1,R,0x00d3,x| 00 06 C0 0F 00 00 E7
3733,4:14:10.547,ch1,R,0x00d4,x| 00 00 00 00 00 00 00 00
3734,4:14:10.549,ch1,R,0x0152,x| F0 7C 00 00 00 00 08 80
3735,4:14:10.549,ch1,R,0x0156,x| 00 00 00 00 00 00 00 00
3736,4:14:10.549,ch1,R,0x0140,x| 00 08 C4 42 00 00 07 21
3737,4:14:10.549,ch1,R,0x0141,x| 84 26 68 27 C5 82 A7 00
3738,4:14:10.549,ch1,R,0x0142,x| 84 26 00 00 00 00 00 00
3739,4:14:10.549,ch1,R,0x0018,x| 00 2A 70 0A 00 00 00 C4
3740,4:14:10.549,ch1,R,0x0280,x| 02 04 00 00 00 00 00 00
3741,4:14:10.550,ch1,R,0x044d,x| 6C 02 00 00 00 00 00 00
3742,4:14:10.550,ch1,R,0x03d1,x| 0A 11 00 00 00 00 00 00
3743,4:14:10.550,ch1,R,0x0140,x| 00 09 C4 42 00 00 07 21
3744,4:14:10.550,ch1,R,0x0141,x| 84 26 68 27 C5 82 A7 00
3745,4:14:10.550,ch1,R,0x0142,x| 84 26 00 00 00 00 00 00
3746,4:14:10.550,ch1,R,0x0144,x| C0 00 48 08 05 A4 A0 00
3747,4:14:10.552,ch1,R,0x0360,x| D3 00 81 82 2E 00 01 00
3748,4:14:10.552,ch1,R,0x0361,x| 00 29 00 DB 09 20 7E 3E
3749,4:14:10.552,ch1,R,0x00d0,x| D2 FF 00 00 00 00 00 00
3750,4:14:10.552,ch1,R,0x0018,x| 00 2A 70 0C 00 00 00 C6
3751,4:14:10.552,ch1,R,0x00d1,x| 00 00 00 00
3752,4:14:10.552,ch1,R,0x00d2,x| 00 00 FF FF 00 00 00 00
3753,4:14:10.552,ch1,R,0x00d3,x| 00 06 C0 0F 00 00 E8
3754,4:14:10.552,ch1,R,0x00d4,x| 00 00 00 00 00 00 00 00
3755,4:14:10.553,ch1,R,0x0152,x| F0 8C 00 00 00 00 08 80
3756,4:14:10.553,ch1,R,0x0156,x| 00 00 00 00 00 00 00 00
3757,4:14:10.553,ch1,R,0x0140,x| 00 0A C4 42 00 00 07 21
3758,4:14:10.553,ch1,R,0x0141,x| 84 26 68 27 C5 82 A7 00
3759,4:14:10.553,ch1,R,0x0142,x| 84 26 00 00 00 00 00 00
3760,4:14:10.553,ch1,R,0x0018,x| 00 2A 70 0E 00 00 00 C8
3761,4:14:10.554,ch1,R,0x0280,x| 02 05 00 00 00 00 00 00
3762,4:14:10.554,ch1,R,0x0370,x| 00 00 00 00 00 0A 00 00
3763,4:14:10.554,ch1,R,0x0140,x| 00 0B C4 42 00 00 07 21
3764,4:14:10.554,ch1,R,0x0141,x| 84 26 68 27 C5 82 A7 00
3765,4:14:10.554,ch1,R,0x0142,x| 84 26 00 00 00 00 00 00
3766,4:14:10.554,ch1,R,0x0144,x| C0 00 48 08 05 A4 A0 00
3767,4:14:10.554,ch1,R,0x00d0,x| D2 FF 00 00 00 00 00 00
3768,4:14:10.556,ch1,R,0x0018,x| 00 2A 70 00 00 00 00 BA
3769,4:14:10.556,ch1,R,0x00d1,x| 00 00 00 00
3770,4:14:10.556,ch1,R,0x00d2,x| 00 00 FF FF 00 00 00 00
3771,4:14:10.556,ch1,R,0x00d3,x| 00 06 C0 0F 00 00 E9
3772,4:14:10.556,ch1,R,0x00d4,x| 00 00 00 00 00 00 00 00
3773,4:14:10.556,ch1,R,0x0156,x| 00 00 00 00 00 00 00 00
3774,4:14:10.556,ch1,R,0x0152,x| F0 9C 00 00 00 00 08 80
3775,4:14:10.557,ch1,R,0x0140,x| 00 0C C6 42 00 00 07 21
3776,4:14:10.557,ch1,R,0x0141,x| 84 26 68 27 C5 82 A7 00
3777,4:14:10.557,ch1,R,0x0142,x| 84 26 00 00 00 00 00 00
3778,4:14:10.557,ch1,R,0x0018,x| 00 2A 70 02 00 00 00 BC
3779,4:14:10.557,ch1,R,0x0284,x| C0 02 00 02 00 00 00 00
3780,4:14:10.557,ch1,R,0x0282,x| D7 B1 FA 89 99 00 91 00
3781,4:14:10.557,ch1,R,0x0280,x| 02 06 00 00 00 00 00 00
3782,4:14:10.557,ch1,R,0x0372,x| 00 30 00 00 00 00 00 00
3783,4:14:10.557,ch1,R,0x063b,x| 00 00 22 E1 00 00 3E 30
3784,4:14:10.557,ch1,R,0x0140,x| 00 0D C6 42 00 00 07 21
3785,4:14:10.558,ch1,R,0x0141,x| 84 26 68 27 C5 82 A7 00
3786,4:14:10.562,ch1,R,0x0142,x| 84 26 00 00 00 00 00 00
3787,4:14:10.767,ch1,R,0x0141,x| 84 26 68 27 C4 82 A7 00
3788,4:14:10.767,ch1,R,0x0142,x| 84 26 00 00 00 00 00 00
3789,4:14:10.767,ch1,R,0x0144,x| C0 00 48 08 05 A4 A0 00
3790,4:14:10.767,ch1,R,0x0360,x| D2 00 81 81 2E 00 01 00
3791,4:14:10.767,ch1,R,0x0361,x| 00 29 00 DB 0D A0 77 3E
3792,4:14:10.767,ch1,R,0x0018,x| 00 2A 70 04 00 00 00 BE
3793,4:14:10.767,ch1,R,0x00d0,x| D2 FF 00 00 00 00 01 00
3794,4:14:10.767,ch1,R,0x00d1,x| 00 00 00 00
3795,4:14:10.767,ch1,R,0x00d2,x| 00 00 FF FF 00 00 00 00
3796,4:14:10.767,ch1,R,0x00d3,x| 00 06 C0 0F 00 00 F2
3797,4:14:10.767,ch1,R,0x00d4,x| 00 00 00 00 00 00 00 00
3798,4:14:10.767,ch1,R,0x0152,x| F0 2C 00 00 00 00 08 80
3799,4:14:10.767,ch1,R,0x0156,x| 00 00 00 00 00 00 00 00
3800,4:14:10.775,ch1,R,0x0140,x| 00 8E BD 42 00 00 07 21
3801,4:14:10.775,ch1,R,0x0141,x| 84 26 68 27 C4 82 A7 00
3802,4:14:10.775,ch1,R,0x0142,x| 84 26 00 00 00 00 00 00
3803,4:14:10.775,ch1,R,0x04c1,x| 01 00 00 00 00 00 00 00
3804,4:14:10.775,ch1,R,0x0018,x| 00 2A 70 06 00 00 00 C0
3805,4:14:10.775,ch1,R,0x0280,x| 02 0F 00 00 00 00 00 00
3806,4:14:10.775,ch1,R,0x0282,x| D7 E1 FA 89 99 00 91 00
3807,4:14:10.775,ch1,R,0x0140,x| 00 8F BD 42 00 00 07 21
3808,4:14:10.777,ch1,R,0x0141,x| 84 26 68 27 C4 82 A7 00
3809,4:14:10.777,ch1,R,0x0142,x| 84 26 00 00 00 00 00 00
3810,4:14:10.777,ch1,R,0x0144,x| C0 00 48 08 05 A4 A0 00
3811,4:14:10.777,ch1,R,0x0370,x| 00 00 00 00 00 0E 00 00
3812,4:14:10.777,ch1,R,0x0018,x| 00 2A 70 08 00 00 00 C2
3813,4:14:10.777,ch1,R,0x00d0,x| D2 FF 00 00 00 00 01 00
3814,4:14:10.777,ch1,R,0x00d1,x| 00 00 00 00
3815,4:14:10.777,ch1,R,0x00d2,x| 00 00 FF FF 00 00 00 00
3816,4:14:10.777,ch1,R,0x00d3,x| 00 06 C0 0F 00 00 F3
3817,4:14:10.779,ch1,R,0x00d4,x| 00 00 00 00 00 00 00 00
3818,4:14:10.779,ch1,R,0x0152,x| F0 3C 00 00 00 00 08 80
3819,4:14:10.779,ch1,R,0x0156,x| 00 00 00 00 00 00 00 00
3820,4:14:10.779,ch1,R,0x0140,x| 00 80 BD 42 00 00 07 21
3821,4:14:10.779,ch1,R,0x0141,x| 84 26 68 27 C3 82 A7 00
3822,4:14:10.779,ch1,R,0x0142,x| 84 26 00 00 00 00 00 00
3823,4:14:10.779,ch1,R,0x0018,x| 00 2A 70 0A 00 00 00 C4
3824,4:14:10.779,ch1,R,0x0284,x| C0 04 00 02 00 00 00 00
3825,4:14:10.779,ch1,R,0x0280,x| 02 00 00 00 00 00 00 00
3826,4:14:10.780,ch1,R,0x0372,x| 00 50 00 00 00 00 00 00
3827,4:14:10.780,ch1,R,0x03d1,x| 0A 11 00 00 00 00 00 00
3828,4:14:10.780,ch1,R,0x0140,x| 00 81 BD 42 00 00 07 21
3829,4:14:10.780,ch1,R,0x0141,x| 84 26 68 27 C3 82 A7 00
3830,4:14:10.780,ch1,R,0x0142,x| 84 26 00 00 00 00 00 00
3831,4:14:10.780,ch1,R,0x0144,x| C0 00 48 08 05 A4 A0 00
3832,4:14:10.780,ch1,R,0x0018,x| 00 2A 70 0C 00 00 00 C6
3833,4:14:10.780,ch1,R,0x00d0,x| D2 FF 00 00 00 00 00 FF
3834,4:14:10.780,ch1,R,0x00d1,x| 00 00 00 00
3835,4:14:10.780,ch1,R,0x00d2,x| 00 00 FF FF 00 00 00 00
3836,4:14:10.780,ch1,R,0x00d3,x| 00 06 C0 0F 00 00 F4
3837,4:14:10.780,ch1,R,0x00d4,x| 00 00 00 00 00 00 00 00
3838,4:14:10.780,ch1,R,0x0152,x| F0 4C 00 00 00 00 08 80
3839,4:14:10.780,ch1,R,0x0156,x| 00 00 00 00 00 00 00 00
3840,4:14:10.782,ch1,R,0x0140,x| 00 82 C0 42 00 00 07 21
3841,4:14:10.782,ch1,R,0x0141,x| 84 26 68 27 C3 82 A7 00
3842,4:14:10.782,ch1,R,0x0142,x| 84 26 00 00 00 00 00 00
3843,4:14:10.782,ch1,R,0x0360,x| D2 00 81 82 2E 00 01 00
3844,4:14:10.782,ch1,R,0x0361,x| 00 29 00 DB 0E 90 7D 3E
3845,4:14:10.782,ch1,R,0x0018,x| 00 2A 70 0E 00 00 00 C8
3846,4:14:10.784,ch1,R,0x0280,x| 02 01 00 00 00 00 00 00
3847,4:14:10.784,ch1,R,0x0140,x| 00 83 C0 42 00 00 07 21
3848,4:14:10.784,ch1,R,0x0141,x| 84 26 68 27 C3 82 A7 00
3849,4:14:10.784,ch1,R,0x0142,x| 84 26 00 00 00 00 00 00
3850,4:14:10.784,ch1,R,0x0144,x| C0 00 48 08 05 A4 A0 00
3851,4:14:10.784,ch1,R,0x0018,x| 00 2A 70 00 00 00 00 BA
3852,4:14:10.784,ch1,R,0x00d0,x| D2 FF 00 00 00 00 00 00
3853,4:14:10.784,ch1,R,0x00d1,x| 00 00 00 00
3854,4:14:10.784,ch1,R,0x00d2,x| 00 00 FF FF 00 00 00 00
3855,4:14:10.784,ch1,R,0x00d3,x| 00 06 C0 0F 00 00 F5
3856,4:14:10.784,ch1,R,0x00d4,x| 00 00 00 00 00 00 00 00
